Date,AAPL,BAC,C,CSCO,IBM,JPM,MSFT,NVDA,^GSPC,^IXIC
2010-01-29,-0.03695353417541114,-0.012439209643475415,0.024391602761673018,-0.0022226979515153826,-0.01105051472340744,-0.013772046330213035,-0.034185353000627174,-0.044479867529284775,-0.009877799049982582,-0.014631486709410486
2010-02-01,0.013806218167219773,0.015687079176050632,0.006005807728929782,0.011504635691406096,0.01845756855986231,0.017564735936519325,0.008128788403752902,0.07387529728960425,0.014165305546369656,0.011045418356391147
2010-02-02,0.0057860183948306556,0.011605579913482942,0.020741508469043678,0.012678054979772257,0.006874668921542735,0.022949057712729443,0.0017585669285239355,0.010207461103128224,0.0128895204452028,0.00864897985832527
2010-02-03,0.017059763689149285,-0.004497614736631108,-0.011799351513532723,0.002169456715371483,0.0010345419345111524,-0.0064319741353256014,0.005955169227722684,0.008328630685539436,-0.005489350382538535,0.0003879750520859218
2010-02-04,-0.03670400303215755,-0.05153075340830101,-0.058031593116344544,0.003893111332591253,-0.02139487887788979,-0.049348937674902456,-0.02798101662858752,-0.059810428639801363,-0.031635856049806906,-0.030342839835523237
2010-02-05,0.017599929194838305,0.01680726297834942,0.012500037007689578,0.023049469229326304,0.004218388446151761,-0.0013046011279665484,0.006444997659881341,0.019926095235619702,0.0028929303608266027,0.00735500865983115
2010-02-08,-0.006879144807273466,-0.03528163651221784,-0.021978766966748074,-0.008475934447353447,-0.00890317282076737,-0.01578996606261833,-0.010764855724288086,-0.0018513782612062375,-0.008902803100374192,-0.007063290390077354
2010-02-09,0.010607067229199704,-0.0006906528025222209,0.009478729959058713,0.01646022720097016,0.01085306731233548,0.018137024048266545,0.010407796428612209,-0.008062565904502581,0.01295584177358637,0.011606644982819821
2010-02-10,-0.0054688494319510665,0.013727044192163305,0.006269468612250159,-0.005456256765735332,-0.0032517118939103546,0.012426042482967739,-0.0007146844701395245,0.019119052112806914,-0.0022350694280074235,-0.0013957579772071686
2010-02-11,0.018030326647825338,-0.0027308854367679666,0.003120258003701299,0.007129071243308552,0.007463654591014494,0.0038514253705932274,0.004634065865594779,0.0447970078979886,0.009633882335101287,0.013659348763336673
2010-02-12,0.008570301881724222,-0.01237967118104955,-0.009389726615951558,-0.007129071243308514,0.002179411863960115,-0.0017958174833518918,-0.006779720474587207,0.013345233984042967,-0.0027483661199411307,0.0028067899524515955
2010-02-16,0.0149591569499477,0.047966061093341346,0.04006722247235231,0.01005007328424393,0.009870500846162556,0.028349008059895944,0.019591322550582792,0.018275553694890253,0.017840653536261433,0.013943774990829584
2010-02-17,-0.004187771149110333,0.03244950092553949,0.02976372215752491,0.0029129255853276486,0.008745630408752552,-0.0007484476447060048,0.008429390139088118,0.009574979329982984,0.004229004596710374,0.005449918774018424
2010-02-18,0.001874238071620479,0.013950876617345707,0.005848138797362193,0.008686439434207835,0.011647360429150317,0.009198466128464885,0.013204123194556694,-0.0678326139781343,0.006563157733795463,0.006902409622304566
2010-02-19,-0.00622810072982996,0.0,-0.002919680447071284,0.0032895324713690765,-0.004863143124331069,-0.009448602667141008,-0.006927786403227264,-0.005413441455505468,0.0021842348635910053,0.0009631558814553682
2010-02-22,-0.006217935472127555,0.020567619567166948,0.011627545230511434,-0.0024659361348779545,-0.002676526189392407,0.020277818378927438,-0.0013911043468903216,0.0018080259667991995,-0.0010464051249203224,-0.0008203874066482632
2010-02-23,-0.016906843179800055,-0.016796599031410668,-0.032307847906287046,-0.01034193648381153,-0.0030792959810248127,-0.02403195884775319,-0.014020957636734254,-0.02437675932648724,-0.0121766449451987,-0.012833878579187906
2010-02-24,0.01810400967957998,0.024172396500201736,0.02941419519581411,0.011986488195079185,0.008896170498800909,0.02403195884775313,0.010533904647704411,0.02075790446942108,0.009673519697189884,0.010095947938857668
2010-02-25,0.006655679837081886,0.013382000251325708,-0.01754450876658619,-0.00041134124709503613,-0.0040842580445002346,-0.005154181486696348,-0.001048205927396987,-0.009105009446098065,-0.0020832085528651543,-0.0007516271453224917
2010-02-26,0.012886562931724927,0.006624551460114593,0.0029455566300198755,0.0,0.0007081532694663441,0.032202570073502884,0.0024444332061924574,-0.012270021052858187,0.0014043925568579447,0.0018066219095418954
2010-03-01,0.021132124686043943,0.0029966862678242993,-0.0029455566300198147,0.011036891051839717,0.011027540221734827,-0.003341282162255485,0.012134123908787634,0.03933959387703744,0.010107257423603737,0.015652530746119893
2010-03-02,-0.0006701068376921981,-0.015074199192705973,0.0029455566300198755,0.00040616484587382745,-0.00898477168291759,-0.005032776171454578,-0.019485781277637733,-0.0005936791813773315,0.0023277310028862693,0.0031705778994622538
2010-03-03,0.0022955877610337356,-0.0048747714536121105,0.0,0.009302155152001196,-0.0042472057729670215,-0.0021648510386377143,0.0,-0.012548753169342263,0.00042910952140039855,-4.827716617829762e-05
2010-03-04,0.006570885590428187,0.0018307589205268722,0.00878474006359918,0.004418871423939832,-0.0012618952267935937,0.009346831186139083,0.005955430090054547,0.0018022038403484604,0.00372915607957138,0.005086454180971281
2010-03-05,0.038360382187647334,0.01812728662330074,0.02020272699688489,0.010366755971037428,0.0041739846042101614,0.021008123878451343,-0.0013981794554094134,0.030153012639784496,0.013910282801603982,0.014740489348016875
2010-03-08,0.0005939093269384573,0.002392303158828483,0.016997113393112433,0.03584323246878506,-0.006623018681275909,-0.005151914078648731,0.0013981794554095166,-0.014666869401953966,-0.00017561143217653642,0.002515741472950436
2010-03-09,0.01782414609583158,0.0035779798313941846,0.07049050888830248,0.0,-0.0068264424312512026,-0.003999100867111743,0.005920350007708894,0.03655724852062296,0.0017112720239721047,0.003625157097084001
2010-03-10,0.008127866554734154,0.01828409509893107,0.035993171876317606,-0.010000041727369308,0.0005572113919519035,0.011950718757160673,0.005885593731438278,0.002276580583560996,0.00451435490421295,0.00777512784024806
2010-03-11,0.002930821392418823,0.0005846352157194042,0.054067445553346104,0.003858452302929797,0.01563906566607668,0.005806741477774039,0.007222875746153581,-0.023002526628170646,0.00403337431350597,0.004023354340300912
2010-03-12,0.004866045974921357,-0.01589745535424939,-0.05154487790026486,-0.003471993697526281,0.0026609240647807912,-0.0006951920184599949,0.0030793324404068713,0.0034841292897734326,-0.0002173695700926971,-0.0003378499097069139
2010-03-15,-0.012254383936993638,0.0,-0.020357457367052294,0.007698541425985048,-0.0008601512366863796,-0.0018559432063386648,0.0006831361205840583,-0.005231325691658842,0.00045209262343589776,-0.002304483518596257
2010-03-16,0.0027212923839959203,0.010626164581608604,0.040308166604736864,0.0026801233537227073,0.0065494702635323565,0.003939670031567662,0.0027274528810864135,0.03436781983497575,0.007749014983159959,0.006666402588823849
2010-03-17,-0.0014711921235808186,0.013994582733907836,0.0,0.004197969341986455,-0.007096936130213592,0.01263938886033102,0.008813301582244183,0.01896304130999924,0.005804795332563638,0.004648569507938189
2010-03-18,0.002361732795350665,-0.011062722749011693,-0.007434966049668164,0.003041372654735142,0.004840733556440182,-0.003431305087844287,-0.0006748640126089403,-0.03599909143386754,-0.00032589912668909416,0.0009162225960598427
2010-03-19,-0.01074062374627217,-0.0153397003748909,-0.030305364398669862,-0.007239341996721601,-0.005232668117582725,-0.004363738282593127,-0.0006755784600968215,-0.012100444019448688,-0.005099426451612706,-0.007079851128272546
2010-03-22,0.011185667733788337,0.008288902749384435,0.03526765275724844,0.004958926383958379,0.002112220121832209,0.0066525386649318174,0.00033788938268065416,0.01610157995147229,0.005082359099180065,0.00880124220644825
2010-03-23,0.01593482041921473,0.009973724345044717,0.022032752187510593,0.013605691679437535,0.010802270864658013,0.019021999143459846,0.009414589264988081,0.0203280938153772,0.0071453777848001715,0.008248466242409129
2010-03-24,0.004412746462300824,0.025361288156417267,0.004831129939870256,-0.007157412457975011,-0.006514242281399432,0.008043203051705873,-0.007726852771341546,-0.03411354626941236,-0.0055084478872883084,-0.006846715765301061
2010-03-25,-0.011929006431601647,0.009629328153411068,0.02850575714852215,-0.000756624790235097,0.005508991043749263,0.0,0.012068677964825506,0.0028878987080257846,-0.0017056210833286789,-0.0005629899331767135
2010-03-26,0.01857757471914291,0.008979133416126788,0.00932392071350818,0.0015124536012058726,0.00015461163864778047,0.0017787195977910513,-0.01173173029960773,0.0,0.0007374506159884132,-0.0009514910951003122
2010-03-29,0.006432284199502771,0.007790868338495848,-0.030626713635741036,0.0015099459462914987,-0.005196734386576227,-0.003560673102459714,-0.0023625735415449666,0.012607310566190938,0.005667146312798056,0.0038463403435526557
2010-03-30,0.014778892068215005,-0.015643051110075856,-0.02176637108831863,0.005267261907852523,0.0013988641185018172,-0.006261249547037288,0.006064780973514307,0.00397861778278359,4.26584629303888e-05,0.002629188717252734
2010-03-31,-0.003610749012076357,0.005054680733009964,-0.009827797574261811,-0.023539764891425508,-0.004046101986762361,0.0038065452617632926,-0.016255092964139236,-0.013132185874051926,-0.00327824231803275,-0.005294629663488832
2010-04-01,0.004119451625471396,0.010588370377065977,0.031594168662580406,-0.00771304516189184,0.0,0.010681092358050983,-0.00444870571097027,-0.010398656126461733,0.007386454005524301,0.0019248328631193768
2010-04-05,0.010622474336724148,0.004976283198121165,0.018958028340365005,0.013077064538050407,0.008539807352048722,0.0035350551756595343,0.0037655695903861665,0.014986583881345729,0.007896729443087884,0.011154642593747417
2010-04-06,0.004393364322143686,0.019662209915655003,0.007017258995084211,0.0019090278985015394,-0.003251887128467796,0.010967263147383383,0.0017069225686583693,-0.02490787232311614,0.001682878875349027,0.002991995872181462
2010-04-07,0.004415592081139359,0.007006100274298015,0.016185284169135797,0.004565817342951257,-0.0034964838842397243,-0.011408860363390207,0.0010225655053247593,0.006430850196187851,-0.005894042967262019,-0.002321357385367816
2010-04-08,-0.002705736510586615,0.001609512340021617,0.024916224181853554,-0.002280415612763168,-0.006794878629800494,0.009662047498898006,0.01923455130460422,-0.016451249305583223,0.0033686614308549275,0.0023213573853679017
2010-04-09,0.007639567097063166,-0.0032222876028709696,0.017738995130036767,0.01210323076263353,0.008971349949289852,0.00479649071867126,0.013939763528612164,0.006495633804870152,0.00666166829683167,0.007049909938014461
2010-04-12,0.002065276804357405,0.003758260937827708,0.019587388317054262,-0.0026351696395989035,-0.003110899137055998,0.0034732179817706043,-0.0006594024394022966,0.01808152671152499,0.0017650508571401095,0.0015554280201785287
2010-04-13,0.0005779765343641314,0.0005364181096392943,-0.004319729449282947,-0.0033981348291197222,0.005206455389674684,-0.005868839297655077,0.0042786992283017295,0.020595730828011815,0.0006851660398368415,0.0032981767273520656
2010-04-14,0.01335737452851424,0.03835455308319203,0.0649444894995052,0.016504534699563846,0.017058689322771655,0.03974889036858713,0.012077306387918256,0.012380272946865254,0.011088363099908616,0.015639542013083933
2010-04-15,0.013060942831083711,0.004115414904850738,-0.02464175438553684,0.012201898558281861,-0.0027466074259335778,0.0016744132898731112,0.0016214786850439046,0.007244408523858005,0.0008421839911768203,0.004314208872125182
2010-04-16,-0.006124888729792975,-0.05649448346838761,-0.05337479745706004,-0.008488485950810492,-0.001988238172943949,-0.04842345426154026,-0.006500252302480903,-0.05419042281670381,-0.016257982418547083,-0.013780596901280605
2010-04-19,-0.0013347551138830752,-0.001086464637667104,0.06782278300558901,0.0033301250207748946,0.012173707913646928,-0.0035190460751394147,0.011992019016608721,-0.004700531861961776,0.004511140739529798,-0.00046354226239103815
2010-04-20,-0.010088405092356341,0.011891818032064287,0.01827432887420048,0.004055477137053824,-0.019396020143845148,0.010737183416754607,0.01025665870454602,0.00352744958007618,0.008026045737071379,0.00811179027608065
2010-04-21,0.05809397762952248,-0.017891793280921064,-0.00808056003719262,0.002205205376639967,-0.005411871941172392,-0.011619217499632333,-0.000957237589331097,-0.026161042897034675,-0.0010195164357019706,0.0017183290616180152
2010-04-22,0.02758413495819309,0.014123283304517788,-0.012245350270673697,0.0029322233557542974,0.0010849582448469995,-0.013542414915578515,0.0019131533112273908,0.004207910652180979,0.0022613206430901964,0.005756736243200827
2010-04-23,0.016229710011919803,-0.005950816485497768,-0.0020552648844714264,0.005475472078584568,0.006638027712565407,0.004460888927594015,-0.013793508417319689,-0.013892859001572973,0.0070982676832182495,0.004388737996258312
2010-04-26,-0.00492279478709955,-0.020834399079312487,-0.05281137627908977,0.0036336935047436535,0.005676011041451194,-0.02364216078227914,0.0048334307573956225,0.00968494834939187,-0.004305704355093108,-0.00284971849086631
2010-04-27,-0.028071264293413112,-0.03266040463402375,-0.06035280066532099,-0.02052103187893877,-0.014717852442763718,-0.034302273747539205,-0.008392919955626053,-0.02872156552704043,-0.023659640178701643,-0.020615728971921037
2010-04-28,-0.0016803725595046363,0.017589146571537692,0.025029496689856143,0.0011103696993657733,0.009887275612542889,0.02445660365404594,0.0019432226176794535,0.0018579362631990825,0.006441958378180898,0.00010519896764562772
2010-04-29,0.02655579913753141,0.02882686855049896,0.02441874356710273,0.01795881190228948,0.0027629412289921743,0.012349098438043883,0.0029076485389322717,0.029871387008203056,0.012860180281289574,0.01612906743603589
2010-04-30,-0.028507587021773858,-0.02601878619529753,-0.04255941143891207,-0.022035548927869842,-0.01125395696550991,-0.032805033715315395,-0.014949993419817127,-0.058112841947725785,-0.016787810139866296,-0.02040242085316402
2010-05-03,0.019946524210285647,0.01281737311309475,0.009111233371108675,0.022398816773118932,0.004640673154344854,0.022065670789157568,0.010423296384925276,-0.010880180328356765,0.01303525745326214,0.01514165190505263
2010-05-04,-0.02921938777210209,-0.028075875017890075,-0.0346051809329865,-0.036233313340956516,-0.01148501681690377,-0.024652150381292127,-0.02393910715631647,-0.05217426005227955,-0.024127199957418213,-0.03026440271272588
2010-05-05,-0.010453710263382574,-0.0017102836968971697,-0.018958028340365047,-0.0003764508762956305,-0.005165191081894599,0.003760135083954211,-0.009336530950341674,-0.017094354230989737,-0.006608341800780098,-0.009099732849078033
2010-05-06,-0.038790789266039946,-0.07315269977465864,-0.034066846353670036,-0.040743560217724344,-0.023053731698374755,-0.04363120831869231,-0.02957920522934466,-0.020906879553839516,-0.032888440643963665,-0.035010510439219045
2010-05-07,-0.043109110055010745,-0.0061615684446389325,-0.0099498431087521,-0.031078546445305794,-0.014795912277566561,-0.0012258875053111787,-0.026929517186642597,-0.01704518980925138,-0.015426646180907493,-0.02355472259906076
2010-05-10,0.06042300447295496,0.06693044200450583,0.05354041349311646,0.0527882079532737,0.03358228850328115,0.02877693419649379,0.025548411816019526,0.04208159009924407,0.033434479226047135,0.038614096639444526
2010-05-11,0.00991197429034745,-0.008125263333235195,-0.011919284027595286,-0.006527279142359956,0.004897360628741868,-0.00958084097278771,-0.0020752853043041995,-0.011049786514247303,-0.003403075918466228,0.0002695323876132477
2010-05-12,0.021481210622156605,-0.005258172275676323,0.002395559996900957,0.02960345090982051,0.04461964037277708,0.0033639569145375203,0.019205190634366754,0.019257486520180105,0.013645992401824483,0.020711799879766297
2010-05-13,-0.014333613992712059,-0.011785940005926395,-0.02176637108831863,-0.046305931681074435,-0.009084791134346556,-0.02133416263293249,-0.006816720870869923,-0.002045262607237493,-0.01221949988922511,-0.012723763197326422
2010-05-14,-0.0177289588268964,-0.03192106299913585,-0.027263199720901982,-0.023381451495302706,-0.002208746534891232,-0.022801663425807063,-0.010658869297361947,-0.08868421887363821,-0.018978981387949807,-0.020041971572978087
2010-05-17,0.0015743251231807925,0.0006120250532308144,-0.03061479636032457,-0.0028108130730984883,-0.0057325050247261245,-0.0012543960174025556,0.00034568483816941025,0.002312060884247645,0.0011087536210084368,0.0031396567393400182
2010-05-18,-0.007342690156724881,-0.024769243405894814,-0.03425860758004081,-0.020719320760756357,-0.0037633831665513273,-0.02079673469258362,-0.007315858492244663,-0.03366281597777588,-0.01429763178499772,-0.015828244362282185
2010-05-19,-0.01605810657647065,0.022319273344182777,0.02122087839067139,-0.004113502265017296,-0.008423739162604412,0.009183499980415748,-0.012667314258597075,0.01579833326924499,-0.005143468860015588,-0.008185230412251741
2010-05-20,-0.04353712335420132,-0.06392517262494583,-0.048396684464269646,-0.03994659110753616,-0.04005926803918298,-0.0401556097811621,-0.04083689623184892,-0.02379146487519548,-0.03940543961689492,-0.041921794110375186
2010-05-21,0.018997545064044292,0.044110630357165476,0.032523150510245596,0.006414712346234514,0.013000850293715262,0.05702659339214741,-0.01000914718330248,0.02143737320198396,0.014912632585704338,0.01129258411771245
2010-05-24,0.018156946314058918,-0.037595903468638815,0.007968434485249882,-0.0038443059774759397,-0.007764290230262125,-0.03635861262877995,-0.021465940343488903,-0.02949575270348432,-0.012992046323687721,-0.0069734333798420235
2010-05-25,-0.0062608351948026586,0.005827041433215319,0.0,-0.002570406368758524,0.0005627331656162857,0.008251468360852495,-0.007642285177299709,0.026349070723384885,0.00035387476465256084,-0.0011753183209667303
2010-05-26,-0.004536443685652062,-0.0012918063345723207,0.020942828658143408,-0.01818264802463754,-0.010413793214967946,-0.004116888372457801,-0.04150946634247219,0.004716930257739981,-0.005677078693651669,-0.006839441354734274
2010-05-27,0.03715316089912537,0.044873152255725274,0.04061523245729667,0.03350840820761051,0.02531971038934687,0.04141955565048871,0.038820896377805024,0.05715805080715991,0.032347311768677056,0.036574527066300024
2010-05-28,0.01383727881332403,-0.02757048641105008,-0.015038310841097604,-0.021782142802775628,-0.008980881963519175,-0.02099983804621804,-0.007721854483155341,-0.02702823778982122,-0.012451892345405802,-0.009103113418783029
2010-06-01,0.015259334835673072,-0.019244233766245466,-0.028170661556361755,-0.0069326238308517136,-0.007371344927917908,-0.026627641309112608,0.0034817393923547188,-0.04355281817201354,-0.017314353324598773,-0.015498007429758352
2010-06-02,0.011890783336704066,0.029376669154657968,0.018018457336396287,0.01510359844900711,0.024389891991616244,0.025868874161640576,0.02177760364492783,0.011067270030227692,0.02551442810834267,0.02608843089787107
2010-06-03,-0.003149327342283954,-0.005047416890717816,0.010152204219965355,0.01572155039031258,0.0043074346059762195,-0.011443610016071887,0.015003949989538171,-0.001573339613516875,0.004043191983442443,0.009580998867807874
2010-06-04,-0.02758891793648022,-0.02952705140188598,-0.04387797313274664,-0.032565211212295705,-0.02116627176826527,-0.03858659562340469,-0.040650891381307855,-0.04839698137892679,-0.035017442089831104,-0.03709244306445983
2010-06-07,-0.01980780375234449,-0.03446325364259478,-0.04038214210681392,-0.008748820633846166,-0.009221979591326052,-0.0242140595050345,-0.019577918149767434,-0.05085856411430321,-0.013624466165715648,-0.020610472338597377
2010-06-08,-0.006436075373226165,0.03315961192483464,0.021739838621694884,0.008748820633846072,-0.003308693042294457,0.028458005652602935,-0.007142841071645375,-0.02822021771104861,0.01091626764351899,-0.0015329071941423608
2010-06-09,-0.024893160095698627,-0.021095329667058238,0.03953065319275423,-0.007870245451772466,0.0014541150132947125,-0.017623433222377825,-0.012826243847870789,-0.024446953275037736,-0.005959396741888012,-0.005414119619881542
2010-06-10,0.02961465494915568,0.029539542917216895,0.007722569867539216,-0.00043964666182242577,0.03005225826173789,0.031032905972707754,0.00843561379125496,0.03953832786061748,0.02907984566617691,0.027350210559287075
2010-06-11,0.011904340393397357,0.009014866875415539,-0.005141413225832481,0.006129448023440795,0.006012805473562399,-0.005236830467571914,0.02605770371663469,0.022648431568016714,0.00437011574261751,0.011155833874516446
2010-06-14,0.0030328187713106985,-0.012253873645887967,0.0,-0.006568376543691983,0.0003893142125087445,-0.02015484418537313,-0.006254911060483584,-0.02176805984963009,-0.0018062939317567235,0.00016038260316193854
2010-06-15,0.02105227379312791,0.024993039439450235,0.02795585825333538,0.024735425899801395,0.009988617731192516,0.024346379455012872,0.04148034072900837,0.048119649815407596,0.02322245059850045,0.02722018672856143
2010-06-16,0.02869604781067537,0.0044205527201106026,0.0,-0.0017159997643866655,0.004305253335684518,0.007033749802180288,-0.009829714519064897,-0.012664517657347276,-0.0005560893540954269,2.170463663534081e-05
2010-06-17,0.017139954755364648,-0.0031558226430529364,-0.007547391469930569,-0.005165482460203482,0.004821556616345418,-0.00207865695839868,0.0018980155989683496,0.037520602599524576,0.001282185812389404,0.0005332566845899274
2010-06-18,0.008059412377642065,0.0,0.012547027874552634,0.013716248536940317,-0.006356951479878882,0.01906757504958209,0.0026508959935579077,0.006525121035852425,0.0013162641384549061,0.0011436690068173058
2010-06-21,-0.014332352864441008,-0.0018981278598853557,0.002491282966545172,-0.006406305442063104,0.003834182482840334,-0.007943334858798907,-0.018706246767977015,-0.023859815050829156,-0.003864297943398893,-0.009006564765790122
2010-06-22,0.013529281754724636,-0.013388823350280415,-0.020101760223724376,-0.015979508550806272,-0.01038630839387615,-0.013990361354520716,-0.006960637822559706,-0.03818880491581327,-0.01620122508698942,-0.011993419029346173
2010-06-23,-0.010572753254662228,-0.00967442302174251,-0.012771440331344265,-0.004800173318076721,0.006244742456526337,0.01450417790748037,-0.01801191203839408,0.011183278113467863,-0.00298993926106872,-0.0033525354794258487
2010-06-24,-0.007296445080739321,-0.026930629873377285,-0.02868486056037142,-0.012767293342166232,-0.01486652798533327,-0.02236215188743935,-0.012323533829690031,-0.05088868954701425,-0.016946283204951274,-0.016464119908311845
2010-06-25,-0.00858730477015481,0.026282199525670638,0.04145630089171574,-0.017430802087265065,-0.008382713071645048,0.036405661082592744,-0.018978645623287854,-0.0027035960827713162,0.002855281931545411,0.002729204660573056
2010-06-28,0.005982003283822812,-0.011741781743858978,0.015114205473550866,0.010762555397184419,0.014526363080103584,-0.023083451004807916,-0.0090093356204142,0.0018038738926117936,-0.0020360096106544403,-0.0012736254709864773
2010-06-29,-0.046265013506443874,-0.04495884451280745,-0.06988628528716397,-0.0363344206587244,-0.030623753887338165,-0.03915876184373991,-0.042005040859666366,-0.0574766047864622,-0.03150823034220891,-0.0392489816005911
2010-06-30,-0.018279009224996354,-0.013821818251899926,0.008010435526249995,-0.014442153432678911,-0.012954467937849956,-0.012216731424187752,-0.012953831023892389,-0.026100968303990005,-0.01016445397333528,-0.012223231843773968
2010-07-01,-0.012200269403552113,-0.024657588956050344,0.005305343395647622,-0.0023491912092071378,-0.007396840769079231,-0.013215728104097813,0.006497616384786148,0.016513100491944155,-0.0032457133092441124,-0.003742883118301788
2010-07-02,-0.006216397821521113,-0.012922334222670423,0.002641777141595794,-0.006134145281574061,-0.00580985073494641,-0.00695338599395446,0.004738628948908681,-0.012603267102029365,-0.004673271754301508,-0.004564627853397598
2010-07-06,0.006820599295842711,0.015771299575173668,0.0,0.009889873480816455,0.013044991332862672,0.013858597383956279,0.023360573185554713,-0.010789572399089635,0.005344725887457727,0.000998570820281145
2010-07-07,0.03958716553146569,0.045193776079598284,0.028610919575174365,0.05204234440634075,0.02826978448568319,0.048881719445956255,0.019950693471281533,0.04719185916073174,0.030850023008263838,0.0308440594014457
2010-07-08,-0.00224513287894218,0.010145217708711478,0.017789621210653573,0.0031091857116241637,0.00760854736248627,0.0002618856902826419,0.0045166151672382734,-0.03056589301836774,0.00936865495165787,0.007349703135670728
2010-07-09,0.005911026667638355,0.01668373693974689,0.01747803154659474,0.006630389610837336,-7.817318299571993e-05,0.017920044658222195,-0.0057517111236649165,0.003872300126664101,0.007178063766629461,0.00962988767032206
2010-07-12,-0.00901520652205807,0.006596525848074595,0.017178295413998925,0.007023657404812257,0.005533327413891353,0.008713507127720226,0.022811487511326844,0.01819129524681472,0.0007326336059528174,0.0008692782372006918
2010-07-13,-0.02156920614424894,0.02979474144223576,0.045192165329837455,0.010010580158001471,0.013968825521043192,0.03238636219309367,0.012009000338690148,0.0354181080186532,0.015261822735573064,0.019670041843501088
2010-07-14,0.0036870714752444914,0.0,-0.021152285373576694,0.027762029365517867,0.001837983681119629,-0.0032164918323763746,0.0122608769056544,0.010023035554442188,-0.00015514366479341991,0.0034774231045135136
2010-07-15,-0.0050779867553589365,-0.018029779583555044,-0.011947889462351698,0.007553312034616565,0.0,0.0027221115511287925,0.002747870555255757,-0.028507864018184302,0.0011953885564136067,-0.0003378631959712415
2010-07-16,-0.00618322078134678,-0.07315269977465864,-0.06453793866515639,-0.050149833954145656,-0.020793052623605243,-0.03675149959895115,-0.024604076561847415,-0.06453828635787252,-0.02924290970075012,-0.03163225403315643
2010-07-19,-0.01743763612677904,-0.02682297801493235,0.02030492830169783,-0.0008794086952568199,0.013653082297961572,0.0010252072110394734,0.013567299049280763,0.039985583082738536,0.005964069587908596,0.00876345779149174
